401,61274844051
402,61274875850
403,61274908687
404,61274942684
405,61274975215
406,61275008723
407,61275044978
408,61275078303
409,61275110774
410,61275140925
411,61275176814
412,61275209346
413,61275240229
414,61275274043
415,61275311030
416,61275344294
417,61275380244
418,61275413569
419,61275445856
420,61275485773
421,61275522455
422,61275555963
423,61275588800
424,61275622736
425,61275656305
426,61275690362
427,61275723199
428,61275760064
429,61275795098
430,61275828668
431,61275859918
432,61275893121
433,61275924493
434,61275956292
435,61275987115
436,61276019158
437,61276054863
438,61276091851
439,61276127007
440,61276161980
441,61276196037
442,61276226982
443,61276268059
444,61276300285
445,61276334037
446,61276371696
447,61276403923
448,61276439689
449,61276473563
450,61276508231
451,61276544730
452,61276579032
453,61276615043
454,61276648307
455,61276683707
456,61276718741
457,61276755057
458,61276788870
459,61276824820
460,61276858755
461,61276893789
462,61276928885
463,61276966116
464,61277000845
465,61277036306
466,61277071829
467,61277107046
468,61277142019
469,61277180410
470,61277215139
471,61277249868
472,61277286733
473,61277322621
474,61277356313
475,61277396413
476,61277432301
477,61277468800
478,61277504872
479,61277538136
480,61277577931
481,61277614552
482,61277647328
483,61277683155
484,61277718677
485,61277754993
486,61277785694
487,61277821399
488,61277852954
489,61277890430
490,61277975574
491,61278010730
492,61278042285
493,61278075000
494,61278108447
495,61278141223
496,61278173144
497,61278203539
498,61278235034
499,61278266528
500,61278297900
501,61278330126
502,61278362780
503,61278397509
504,61278432604
505,61278462938
506,61278497301
507,61278526842
508,61278560716
509,61278590257
510,61278619676
511,61278652147
512,61278685655
513,61278721238
514,61278753953
515,61278785203
516,61278818162
517,61278853196
518,61278885484
519,61278918320
520,61278954392
521,61278986130
522,61279018845
523,61279053330
524,61279086533
525,61279120468
526,61279154709
527,61279187057
528,61279220199
529,61279255417
530,61279290268
531,61279324081
532,61279358749
533,61279394882
534,61279429855
535,61279459884
536,61279496993
537,61279529525
538,61279563216
539,61279597884
540,61279631026
541,61279664351
542,61279696028
543,61279731795
544,61279765486
545,61279796126
546,61279826277
547,61279859907
548,61279890059
549,61279924971
550,61279960005
551,61279989607
552,61280021345
553,61280050886
554,61280082441
555,61280119611
556,61280152753
557,61280185895
558,61280221112
559,61280256269
560,61280291181
561,61280326276
562,61280359479
563,61280388104
564,61280423505
565,61280454144
566,61280487286
567,61280518353
568,61280554241
569,61280585980
570,61280622662
571,61280656780
572,61280686382
573,61280718426
574,61280750408
575,61280784160
576,61280817180
577,61280848735
578,61280881633
579,61280911418
580,61280948833
581,61280983989
582,61281016643
583,61281049052
584,61281081279
585,61281112162
586,61281143718
587,61281179057
588,61281211894
589,61281244486
590,61281277872
591,61281312601
592,61281344401
593,61281379618
594,61281415751
595,61281448709
596,61281480753
597,61281514627
598,61281547220
599,61281578775
600,61281610147
601,61281643838
602,61281674783
603,61281709085
604,61281742288
605,61281778176
606,61281813027
607,61281846352
608,61281882241
609,61281913979
610,61281949868
611,61281981850
612,61282015480
613,61282050148
614,61282082863
615,61282116982
616,61282150368
617,61282182899
618,61282215614
619,61282248817
620,61282282570
621,61282315162
622,61282345802
623,61282376808
624,61282409767
625,61282441932
626,61282474952
627,61282507361
628,61282543189
629,61282576941
630,61282612159
631,61282642920
632,61282675391
633,61282706885
634,61282739966
635,61282773962
636,61282806799
637,61282840307
638,61282873022
639,61282904821
640,61282938147
641,61282967748
642,61283001806
643,61283035986
644,61283070837
645,61283103857
646,61283136022
647,61283169713
648,61283201574
649,61283234838
650,61283269628
651,61283299230
652,61283331395
653,61283364842
654,61283395116
655,61283426610
656,61283461094
657,61283493138
658,61283526341
659,61283558506
660,61283589573
661,61283619602
662,61283653782
663,61283687534
664,61283719883
665,61283754062
666,61283786289
667,61283819797
668,61283852329
669,61283883884
670,61283914768
671,61283946506
672,61283978793
673,61284014316
674,61284047336
675,61284080844
676,61284112216
677,61284145602
678,61284177706
679,61284212618
680,61284248385
681,61284284151
682,61284318514
683,61284352633
684,61284385775
685,61284420992
686,61284452791
687,61284485140
688,61284518037
689,61284552156
690,61284585115
691,61284617769
692,61284651521
693,61284683320
694,61284717439
695,61284751802
696,61284783784
697,61284814546
698,61284852448
699,61284883088
700,61284915619
701,61284947236
702,61284981110
703,61285015168
704,61285044953
705,61285078095
706,61285113251
707,61285146210
708,61285182648
709,61285215668
710,61285247833
711,61285278778
712,61285313018
713,61285346221
714,61285380340
715,61285413421
716,61285446136
717,61285479766
718,61285511382
719,61285544158
720,61285577727
721,61285610137
722,61285645049
723,61285679656
724,61285711333
725,61285743010
726,61285775969
727,61285808989
728,61285842436
729,61285874235
730,61285909819
731,61285943937
732,61285979093
733,61286011747
734,61286046232
735,61286082670
736,61286115873
737,61286148832
738,61286182767
739,61286216642
740,61286252713
741,61286283902
742,61286316983
743,61286349942
744,61286387662
745,61286420254
746,61286465786
747,61286504605
748,61286537503
749,61286571926
750,61286607937
751,61286641689
752,61286675564
753,61286710110
754,61286743313
755,61286777431
756,61286811916
757,61286847133
758,61286884303
759,61286917567
760,61286954127
761,61286987941
762,61287019496
763,61287051906
764,61287084925
765,61287115748
766,61287148097
767,61287180201
768,61287210230
769,61287241358
770,61287276148
771,61287309229
772,61287346338
773,61287377283
774,61287414575
775,61287449488
776,61287484033
777,61287517175
778,61287550073
779,61287582849
780,61287618066
781,61287652917
782,61287685571
783,61287722924
784,61287756677
785,61287787316
786,61287824242
787,61287854760
788,61287892480
789,61287924462
790,61287959191
791,61287992394
792,61288028710
793,61288062401
794,61288095177
795,61288127892
796,61288159874
797,61288195518
798,61288232811
799,61288265831
800,61288299583
801,61288332725
802,61288366050
803,61288398399
804,61288431968
805,61288465476
806,61288501060
807,61288536887
808,61288572348
809,61288606162
810,61288642233
811,61288676596
812,61288712485
813,61288746542
814,61288774863
815,61288813864
816,61288844870
817,61288879049
818,61288916342
819,61288952352
820,61288987081
821,61289021993
822,61289054647
823,61289090230
824,61289125020
825,61289159139
826,61289191182
827,61289226949
828,61289259419
829,61289292806
830,61289329060
831,61289362935
832,61289398152
833,61289431294
834,61289466145
835,61289498127
836,61289532734
837,61289566792
838,61289598896
839,61289634174
840,61289671162
841,61289707599
842,61289741352
843,61289776691
844,61289810626
845,61289845966
846,61289879840
847,61289911456
848,61289944659
849,61289976398
850,61290010882
851,61290045001
852,61290078631
853,61290114581
854,61290147540
855,61290179827
856,61290211993
857,61290248675
858,61290280901
859,61290316362
860,61290348528
861,61290380876
862,61290415727
863,61290447222
864,61290483049
865,61290517290
866,61290547929
867,61290580766
868,61290615434
869,61290647905
870,61290680192
871,61290715837
872,61290753434
873,61290787003
874,61290818558
875,61290854081
876,61290889115
877,61290925553
878,61290961563
879,61290996659
880,61291030350
881,61291065567
882,61291101944
883,61291138260
884,61291172867
885,61291207229
886,61291241409
887,61291273086
888,61291307449
889,61291341628
890,61291375869
891,61291411697
892,61291446487
893,61291477798
894,61291515700
895,61291549941
896,61291585341
897,61291622634
898,61291657790
899,61291695204
900,61291733717
901,61291771071
902,61291804030
903,61291839491
904,61291870619
905,61291902052
906,61291934706
907,61291969373
908,61292003980
909,61292039625
910,61292073621
911,61292108167
912,61292144239
913,61292175305
914,61292215467
915,61292251111
916,61292283154
917,61292319836
918,61292352185
919,61292385571
920,61292421582
921,61292457226
922,61292493115
923,61292527355
924,61292559521
925,61292592480
926,61292628918
927,61292663219
928,61292699596
929,61292735424
930,61292771740
931,61292804271
932,61292839488
933,61292874156
934,61292911021
935,61292944469
936,61292982371
937,61293021495
938,61293055552
939,61293093577
940,61293128916
941,61293166636
942,61293202525
943,61293238169
944,61293272165
945,61293305857
946,61293344492
947,61293379770
948,61293417734
949,61293453134
950,61293489816
951,61293525033
952,61293559152
953,61293598947
954,61293638498
955,61293674996
956,61293711556
957,61293751046
958,61293788827
959,61293825509
960,61293863167
961,61293899483
962,61293937264
963,61293974373
964,61294010811
965,61294045113
966,61294081856
967,61294115974
968,61294144722
969,61294181892
970,61294217659
971,61294254463
972,61294289253
973,61294322273
974,61294353523
975,61294388251
976,61294423835
977,61294460029
978,61294497382
979,61294535956
980,61294571479
981,61294606024
982,61294642767
983,61294677008
984,61294710150
985,61294744208
986,61294779852
987,61294814886
988,61294850103
989,61294885687
990,61294924322
991,61294959478
992,61294997747
993,61295033391
994,61295072820
995,61295109075
996,61295142339
997,61295176519
998,61295214055
999,61295252080
1000,61295286992
1001,61295324467
1002,61295364873
1003,61295398747
1004,61295432743
1005,61295470463
1006,61295507939
1007,61295548039
1008,61295587284
1009,61295623234
1010,61295659977
1011,61295697391
1012,61295735477
1013,61295771549
1014,61295806705
1015,61295842044
1016,61295880252
1017,61295916324
1018,61295951968
1019,61295992251
1020,61296031131
1021,61296067935
1022,61296102236
1023,61296135073
1024,61296173830
1025,61296213259
1026,61296251650
1027,61296288515
1028,61296322817
1029,61296359133
1030,61296394472
1031,61296430177
1032,61296465700
1033,61296499147
1034,61296535402
1035,61296570192
1036,61296617372
1037,61296654969
1038,61296688478
1039,61296723390
1040,61296756348
1041,61296792786
1042,61296829041
1043,61296864380
1044,61296902161
1045,61296933411
1046,61296968140
1047,61297001282
1048,61297034363
1049,61297066223
1050,61297097656
1051,61297131714
1052,61297166076
1053,61297198181
1054,61297235656
1055,61297266235
1056,61297301330
1057,61297333434
1058,61297367858
1059,61297401366
1060,61297435424
1061,61297468566
1062,61297500487
1063,61297534117
1064,61297565673
1065,61297605101
1066,61297637145
1067,61297667174
1068,61297699766
1069,61297735472
1070,61297768858
1071,61297805479
1072,61297841246
1073,61297876585
1074,61297915464
1075,61297950437
1076,61297982786
1077,61298019956
1078,61298055356
1079,61298087766
1080,61298120359
1081,61298155332
1082,61298187985
1083,61298222104
1084,61298258237
1085,61298293576
1086,61298326352
1087,61298361813
1088,61298395993
1089,61298431759
1090,61298467221
1091,61298502255
1092,61298534420
1093,61298567196
1094,61298600399
1095,61298634945
1096,61298669613
1097,61298704219
1098,61298735591
1099,61298772090
1100,61298804927
1101,61298839595
1102,61298872188
1103,61298908076
1104,61298944941
1105,61298978633
1106,61299015010
1107,61299046992
1108,61299088862
1109,61299123530
1110,61299158259
1111,61299189631
1112,61299226984
1113,61299261835
1114,61299297419
1115,61299332453
1116,61299372064
1117,61299404535
1118,61299438959
1119,61299474420
1120,61299509332
1121,61299545953
1122,61299581170
1123,61299618402
1124,61299654290
1125,61299688836
1126,61299726067
1127,61299762139
1128,61299796075
1129,61299833550
1130,61299869378
1131,61299906487
1132,61299946221
1133,61299982659
1134,61300018974
1135,61300053886
1136,61300085747
1137,61300119743
1138,61300150749
1139,61300188774
1140,61300222770
1141,61300256217
1142,61300290153
1143,61300325309
1144,61300361503
1145,61300395499
1146,61300430716
1147,61300463553
1148,61300500724
1149,61300537467
1150,61300574515
1151,61300611502
1152,61300650748
1153,61300684988
1154,61300720816
1155,61300754507
1156,61300789541
1157,61300825064
1158,61300861746
1159,61300897939
1160,61300933157
1161,61300968435
1162,61301001272
1163,61301036184
1164,61301072561
1165,61301108876
1166,61301148488
1167,61301184194
1168,61301221974
1169,61301261342
1170,61301298634
1171,61301334340
1172,61301369862
1173,61301404286
1174,61301444752
1175,61301481800
1176,61301516956
1177,61301553150
1178,61301587635
1179,61301623462
1180,61301662952
1181,61301696033
1182,61301735034
1183,61301774463
1184,61301811084
1185,61301849780
1186,61301885242
1187,61301920764
1188,61301957263
1189,61301993274
1190,61302031054
1191,61302067187
1192,61302103808
1193,61302136034
1194,61302174059
1195,61302212206
1196,61302246935
1197,61302281969
1198,61302318956
1199,61302359239
1200,61302393846
1201,61302429369
1202,61302463182
1203,61302501512
1204,61302538865
1205,61302572435
1206,61302608567
1207,61302643662
1208,61302678880
1209,61302712937
1210,61302750901
1211,61302786484
1212,61302823105
1213,61302856247
1214,61302893723
1215,61302927231
1216,61302962876
1217,61303000717
1218,61303036423
1219,61303068283
1220,61303106003
1221,61303139511
1222,61303176925
1223,61303208908
1224,61303240951
1225,61303278243
1226,61303313644
1227,61303348495
1228,61303385238
1229,61303418929
1230,61303455062
1231,61303489730
1232,61303525008
1233,61303559187
1234,61303596053
1235,61303629805
1236,61303669356
1237,61303709883
1238,61303744246
1239,61303783491
1240,61303816450
1241,61303852339
1242,61303887190
1243,61303923261
1244,61303959028
1245,61303998517
1246,61304033185
1247,61304068647
1248,61304103986
1249,61304138776
1250,61304171918
1251,61304206525
1252,61304242169
1253,61304279339
1254,61304315045
1255,61304348126
1256,61304388043
1257,61304425640
1258,61304462200
1259,61304496319
1260,61304534344
1261,61304565166
1262,61304603557
1263,61304640972
1264,61304678997
1265,61304714946
1266,61304752605
1267,61304784831
1268,61304824443
1269,61304864299
1270,61304897624
1271,61304941630
1272,61304980510
1273,61305016337
1274,61305053874
1275,61305090678
1276,61305126322
1277,61305161722
1278,61305196512
1279,61305232096
1280,61305271158
1281,61305305643
1282,61305345377
1283,61305381754
1284,61305417703
1285,61305457376
1286,61305495035
1287,61305532205
1288,61305570169
1289,61305607400
1290,61305641397
1291,61305682534
1292,61305715920
1293,61305759133
1294,61305796731
1295,61305833779
1296,61305871926
1297,61305908974
1298,61305945473
1299,61305984291
1300,61306022743
1301,61306062965
1302,61306100319
1303,61306136696
1304,61306174842
1305,61306210853
1306,61306250099
1307,61306285011
1308,61306326026
1309,61306364173
1310,61306400977
1311,61306435279
1312,61306474524
1313,61306510352
1314,61306545508
1315,61306580847
1316,61306618506
1317,61306655066
1318,61306689795
1319,61306724890
1320,61306761206
1321,61306796484
1322,61306828466
1323,61306866186
1324,61306901952
1325,61306936254
1326,61306971837
1327,61307005163
1328,61307042211
1329,61307075048
1330,61307111547
1331,61307147679
1332,61307185155
1333,61307218541
1334,61307255406
1335,61307293431
1336,61307326695
1337,61307364415
1338,61307397801
1339,61307433811
1340,61307470249
1341,61307504368
1342,61307542515
1343,61307580356
1344,61307619785
1345,61307657749
1346,61307694858
1347,61307729709
1348,61307766574
1349,61307801425
1350,61307838229
1351,61307874911
1352,61307911837
1353,61307946078
1354,61307982577
1355,61308017672
1356,61308054537
1357,61308091586
1358,61308130343
1359,61308170016
1360,61308204317
1361,61308239717
1362,61308276583
1363,61308310030
1364,61308344515
1365,61308379121
1366,61308414766
1367,61308455171
1368,61308491609
1369,61308527192
1370,61308563813
1371,61308601289
1372,61308639802
1373,61308673554
1374,61308714143
1375,61308752411
1376,61308790009
1377,61308828400
1378,61308863068
1379,61308896820
1380,61308937164
1381,61308970795
1382,61309006622
1383,61309042694
1384,61309078949
1385,61309113922
1386,61309149993
1387,61309187774
1388,61309224883
1389,61309263213
1390,61309296905
1391,61309336761
1392,61309367461
1393,61309402923
1394,61309439055
1395,61309471953
1396,61309510344
1397,61309545195
1398,61309581633
1399,61309617094
1400,61309652861
1401,61309688444
1402,61309723967
1403,61309760710
1404,61309796720
1405,61309837980
1406,61309879667
1407,61309915250
1408,61309953641
1409,61309989957
1410,61310027005
1411,61310063321
1412,61310104520
1413,61310142850
1414,61310184659
1415,61310221097
1416,61310265652
1417,61310303067
1418,61310342190
1419,61310378201
1420,61310416775
1421,61310454983
1422,61310495388
1423,61310531460
1424,61310568203
1425,61310606777
1426,61310641079
1427,61310681789
1428,61310718288
1429,61310755092
1430,61310793544
1431,61310826137
1432,61310861964
1433,61310899073
1434,61310934352
1435,61310975184
1436,61311010645
1437,61311051173
1438,61311085108
1439,61311121729
1440,61311157068
1441,61311193506
1442,61311226099
1443,61311268824
1444,61311307153
1445,61311346399
1446,61311381860
1447,61311416467
1448,61311450830
1449,61311487329
1450,61311518396
1451,61311556848
1452,61311597314
1453,61311637963
1454,61311673791
1455,61311711205
1456,61311747033
1457,61311782128
1458,61311815697
1459,61311852440
1460,61311884117
1461,61311924095
1462,61311957726
1463,61311992882
1464,61312032371
1465,61312069053
1466,61312105552
1467,61312141807
1468,61312181419
1469,61312216453
1470,61312253318
1471,61312291831
1472,61312329978
1473,61312364951
1474,61312403525
1475,61312441367
1476,61312477805
1477,61312517050
1478,61312550314
1479,61312587118
1480,61312623129
1481,61312658529
1482,61312694479
1483,61312733541
1484,61312769247
1485,61312808431
1486,61312845602
1487,61312880880
1488,61312918294
1489,61312954122
1490,61312990987
1491,61313026570
1492,61313063069
1493,61313102681
1494,61313137776
1495,61313174947
1496,61313211140
1497,61313242512
1498,61313284016
1499,61313322102
1500,61313362629
1501,61313400471
1502,61313434956
1503,61313469379
1504,61313506183
1505,61313542316
1506,61313580280
1507,61313613239
1508,61313656330
1509,61313690082
1510,61313725360
1511,61313767718
1512,61313807269
1513,61313847491
1514,61313887225
1515,61313927325
1516,61313964190
1517,61313998858
1518,61314031878
1519,61314071795
1520,61314108965
1521,61314144549
1522,61314180437
1523,61314215105
1524,61314248186
1525,61314283403
1526,61314318742
1527,61314358415
1528,61314395524
1529,61314431718
1530,61314466569
1531,61314504777
1532,61314541276
1533,61314578385
1534,61314618119
1535,61314656937
1536,61314697465
1537,61314736954
1538,61314775162
1539,61314815262
1540,61314853470
1541,61314893570
1542,61314930924
1543,61314968033
1544,61315007644
1545,61315046280
1546,61315081680
1547,61315121536
1548,61315155593
1549,61315192825
1550,61315226699
1551,61315266006
1552,61315300735
1553,61315339614
1554,61315378798
1555,61315415908
1556,61315452101
1557,61315490737
1558,61315526198
1559,61315557265
1560,61315597243
1561,61315630873
1562,61315670485
1563,61315707777
1564,61315741468
1565,61315777967
1566,61315814588
1567,61315849012
1568,61315886426
1569,61315922254
1570,61315959424
1571,61315996228
1572,61316031873
1573,61316067273
1574,61316100903
1575,61316137341
1576,61316172559
1577,61316211499
1578,61316245556
1579,61316281262
1580,61316318554
1581,61316355236
1582,61316385876
1583,61316426830
1584,61316462963
1585,61316497631
1586,61316535778
1587,61316568432
1588,61316603832
1589,61316640819
1590,61316675731
1591,61316709117
1592,61316746226
1593,61316783946
1594,61316818614
1595,61316854869
1596,61316893931
1597,61316930613
1598,61316966136
1599,61316999827
1600,61317042368
1601,61317077463
1602,61317112375
1603,61317147593
1604,61317183542
1605,61317219187
1606,61317255136
1607,61317288339
1608,61317325998
1609,61317360544
1610,61317396921
1611,61317431039
1612,61317466562
1613,61317503305
1614,61317540536
1615,61317575631
1616,61317611337
1617,61317648446
1618,61317682076
1619,61317722786
1620,61317758065
1621,61317792244
1622,61317828499
1623,61317866219
1624,61317900337
1625,61317939156
1626,61317974861
1627,61318012520
1628,61318049324
1629,61318085090
1630,61318123664
1631,61318163459
1632,61318200813
1633,61318236457
1634,61318273139
1635,61318311286
1636,61318350043
1637,61318384528
1638,61318420661
1639,61318460944
1640,61318496771
1641,61318535284
1642,61318569525
1643,61318610846
1644,61318648138
1645,61318684149
1646,61318719244
1647,61318754766
1648,61318790228
1649,61318827398
1650,61318860662
1651,61318900335
1652,61318937383
1653,61318976262
1654,61319010320
1655,61319050908
1656,61319085881
1657,61319127690
1658,61319166508
1659,61319203984
1660,61319241398
1661,61319277409
1662,61319317753
1663,61319356877
1664,61319396122
1665,61319435368
1666,61319474918
1667,61319510990
1668,61319549137
1669,61319585758
1670,61319621280
1671,61319660037
1672,61319696780
1673,61319730960
1674,61319763553
1675,61319803897
1676,61319841494
1677,61319879458
1678,61319915530
1679,61319950869
1680,61319988406
1681,61320030215
1682,61320066836
1683,61320104250
1684,61320140993
1685,61320179567
1686,61320213930
1687,61320252992
1688,61320289369
1689,61320327150
1690,61320365968
1691,61320402223
1692,61320440553
1693,61320478761
1694,61320514344
1695,61320549989
1696,61320584229
1697,61320624512
1698,61320662293
1699,61320701539
1700,61320737427
1701,61320773987
1702,61320811829
1703,61320845459
1704,61320880737
1705,61320917358
1706,61320953308
1707,61320987549
1708,61321022094
1709,61321060608
1710,61321100830
1711,61321137512
1712,61321176208
1713,61321212463
1714,61321247375
1715,61321284911
1716,61321324828
1717,61321360411
1718,61321395262
1719,61321431639
1720,61321469603
1721,61321509093
1722,61321544859
1723,61321579832
1724,61321616148
1725,61321650267
1726,61321686949
1727,61321720152
1728,61321760435
1729,61321796751
1730,61321830259
1731,61321865598
1732,61321900388
1733,61321936643
1734,61321972165
1735,61322007749
1736,61322047421
1737,61322086423
1738,61322122617
1739,61322158139
1740,61322191891
1741,61322235653
1742,61322272213
1743,61322310787
1744,61322344662
1745,61322385860
1746,61322423397
1747,61322460934
1748,61322496151
1749,61322533870
1750,61322573116
1751,61322607540
1752,61322645259
1753,61322680782
1754,61322716426
1755,61322750300
1756,61322789485
1757,61322824763
1758,61322862056
1759,61322900447
1760,61322938838
1761,61322975764
1762,61323012507
1763,61323051630
1764,61323089350
1765,61323121210
1766,61323155146
1767,61323188837
1768,61323224176
1769,61323258905
1770,61323293939
1771,61323326959
1772,61323359369
1773,61323394952
1774,61323428949
1775,61323461175
1776,61323494622
1777,61323529534
1778,61323564568
1779,61323597771
1780,61323632928
1781,61323668755
1782,61323703972
1783,61323738823
1784,61323779045
1785,61323818291
1786,61323853142
1787,61323891045
1788,61323929436
1789,61323971123
1790,61324010856
1791,61324050163
1792,61324091911
1793,61324132377
1794,61324171439
1795,61324208793
1796,61324246390
1797,61324285575
1798,61324322501
1799,61324359061
1800,61324396598
1801,61324427847
1802,61324464285
1803,61324496939
1804,61324533133
1805,61324567557
1806,61324604239
1807,61324640432
1808,61324679495
1809,61324721975
1810,61324754202
1811,61324792409
1812,61324832693
1813,61324869008
1814,61324903981
1815,61324941457
1816,61324979177
1817,61325021291
1818,61325056874
1819,61325094044
1820,61325130665
1821,61325169240
1822,61325201283
1823,61325237721
1824,61325275990
1825,61325310414
1826,61325348621
1827,61325384937
1828,61325423572
1829,61325459888
1830,61325499195
1831,61325535572
1832,61325575000
1833,61325609790
1834,61325647388
1835,61325685596
1836,61325723804
1837,61325757190
1838,61325795886
1839,61325830249
1840,61325868823
1841,61325904345
1842,61325943041
1843,61325981676
1844,61326017260
1845,61326057665
1846,61326095568
1847,61326133959
1848,61326169969
1849,61326208971
1850,61326246263
1851,61326285875
1852,61326322496
1853,61326362108
1854,61326397386
1855,61326437486
1856,61326472276
1857,61326513474
1858,61326550156
1859,61326586900
1860,61326629075
1861,61326667527
1862,61326702378
1863,61326741257
1864,61326777939
1865,61326814987
1866,61326849899
1867,61326886032
1868,61326927353
1869,61326964096
1870,61327001815
1871,61327034896
1872,61327070358
1873,61327105758
1874,61327139755
